event_id,name,clean_description,location_room,start_date_clean,start_time,end_time,pre_reg_flag,paid_flag,laptop_flag,speakers_cleaned,session_type,keywords,skill_level,session_title
4091,Intro to R (Thursday) *pre-registered attendees only,"Skill level: Intermediate Hannah Fresques and Sandhya Kambhampati of ProPublica, along with MaryJo Webster of the Minneapolis Star Tribune, will introduce you to R, a free, powerful open-source programming language, that will add statistical heft to your reporting. By the end of this three-hour session, you will be able to take raw data, import it into R, and start your analysis. Topics will include basic data importing, working with directories, reading in data, installing packages, creating simple visualizations, and how to clean, explore and sort your data. We'll also talk about how to find help when you're stuck. Preregistration is required and seating is limited. Laptops will be provided for the training.? ? Workshop prerequisites: This session will be most helpful if you’re comfortable working with data and you’re ready to take your skills to the next level. ",Salon 3,2019-03-07,2019-03-07 14:15:00,2019-03-07 17:45:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4235,Intro to web development,"If you've been trying to figure out what all the fuss is about HTML, CSS and JavaScript, this session is for you. This session will introduce you to the basics of web development, help you make sense of the jargon and answer your questions. At the end of the session, you will have built a simple web page using HTML, CSS and JavaScript. This session is good for: Beginners in web development. No coding experience required. ",Emerald Cove - conference level,2019-03-07,2019-03-07 16:45:00,2019-03-07 17:45:00,FALSE,FALSE,FALSE,"Melissa Lewis, The Oregonian/OregonLive.com ",Hands-on,NA,Beginner,Intro to web development
4399,Introducing Slidetrack: Visual annotation for your podcast,"Did you know that a third of podcast listening is done on a desktop or laptop computer? Wouldn't it be great to give those listeners access to your visualizations, searchable databases and DocumentCloud embeds? Now you can. SlideTrack is a new, open source project that allows you to annotate audio with documents, photos, graphics, text and embeds. Plus, it's so simple that even an editor can do it. ",Mariner Cove - conference level,2019-03-09,2019-03-09 15:30:00,2019-03-09 16:30:00,FALSE,FALSE,FALSE,Daniel Lathrop,Hands-on,NA,NA,Introducing Slidetrack: Visual annotation for your podcast
4369,Introducing The Public Accountability search project,"The Public Accountability Project is a new site to search hundreds of millions of rows of U.S. transparency data for people, addresses and companies. To date, we've indexed federal and state campaign finance, nonprofit grants and employees, 527s, and some personnel records and voter rolls from states that probably won't sue. We'll be demoing the site, and looking for input on what public data you think should be added next. ",Del Mar,2019-03-09,2019-03-09 09:00:00,2019-03-09 10:00:00,FALSE,FALSE,FALSE,Jacob Fenton ,Commons,NA,NA,Introducing The Public Accountability search project
4306,Introduction to digital security,"This demo aims to teach journalists of any knowledge base how to identify their unique threat model and develop a security protocol — regarding secure communication, data storage, and browsing — accordingly. From addressing low-hanging fruit to mitigating sophisticated threats, the tools discussed in this session will introduce journalists to essential concepts in digital security and privacy. ",Salon 1&2,2019-03-09,2019-03-09 10:15:00,2019-03-09 11:15:00,FALSE,FALSE,FALSE,"Harlo Holmes, Freedom of the Press Foundation",Demo,NA,Beginner,Introduction to digital security
4209,Introduction to VisiData,"VisiData is a relatively new tool for quickly exploring datasets. It's fast, powerful and keyboard-driven. It's often the first piece of software I use to examine new data. In this hands-on session, you'll learn VisiData's essentials commands — including how to sort, filter, summarize and aggregate. This session is good for: People who have a basic familiarity with your computer's command line interface. No programming knowledge necessary, but some knowledge of Python is a plus. ",Salon 5,2019-03-09,2019-03-09 10:15:00,2019-03-09 11:15:00,FALSE,FALSE,FALSE,"Jeremy Singer-Vine, BuzzFeed News",Hands-on,NA,Advanced,Introduction to VisiData
4350,Investigating nonprofits with data,We'll show reporters at all levels how to work with nonprofit data. We'll walk you through spreadsheets and databases that contain information on how nonprofits are spending their money and give you tips for identifying red flags. We'll also talk about digitized 990 filings and how you or other programmers in your newsroom can parse the data and root out corruption. ,Salon 1&2,2019-03-07,2019-03-07 16:45:00,2019-03-07 17:45:00,FALSE,FALSE,FALSE,"Todd Wallack, The Boston Globe; Andrea Fuller, The Wall Street Journal ",Demo,NA,Intermediate,Investigating nonprofits with data
4263,JavaScript 1: Fundamentals and syntax,"Functions, "" for loops"" and objects: They can be confusing at first, but once you master these and other JavaScript coding conventions, you'll be able to build fancy data visualizations and more. In this class, you will learn the basic fundamentals and syntax of the JavaScript programming language. No coding experience is necessary. This session is good for: Beginners who want to start building things for the web. ",Copper Cove - conference level,2019-03-08,2019-03-08 09:00:00,2019-03-08 10:00:00,FALSE,FALSE,FALSE,"Allison McCartney, Bloomberg",Hands-on,NA,Intermediate,JavaScript 1: Fundamentals and syntax
4280,JavaScript 1: Fundamentals and syntax (repeat),"Functions, ""for loops"" and objects: They can be confusing at first, but once you master these and other JavaScript coding conventions, you'll be able to build fancy data visualizations and more. In this class, you will learn the basic fundamentals and syntax of the JavaScript programming language. No coding experience is necessary. This session is good for: Beginners who want to start building things for the web. ",Emerald Cove - conference level,2019-03-10,2019-03-10 10:15:00,2019-03-10 11:15:00,FALSE,FALSE,FALSE,"Adelaide Chen, The Orlando Sentinel ",Hands-on,NA,NA,JavaScript 1: Fundamentals and syntax (repeat)
4264,JavaScript 2: Hello D3!,"We’ll cover the basics of getting started with D3, even if you’ve never used it before. Then we’ll take several real datasets and use them to create a few basic charts. This session is good for: People with a basic grasp of JavaScript syntax who are interested in building data visualizations for the web. ",Copper Cove - conference level,2019-03-08,2019-03-08 10:15:00,2019-03-08 11:15:00,FALSE,FALSE,FALSE,"Ashlyn Still, Reuters",Hands-on,NA,Intermediate,JavaScript 2: Hello D3!
4281,JavaScript 2: Hello D3! (repeat),"We’ll cover the basics of getting started with D3, even if you’ve never used it before. Then we’ll take several real datasets and use them to create a few basic charts. This session is good for: People with a basic grasp of JavaScript syntax who are interested in building data visualizations for the web. ",Emerald Cove - conference level,2019-03-10,2019-03-10 11:30:00,2019-03-10 12:30:00,FALSE,FALSE,FALSE,"Tom Lauder, Los Angeles Times; Ellis Simani, Los Angeles Times",Hands-on,NA,NA,JavaScript 2: Hello D3! (repeat)
4265,JavaScript 3: Building a map in D3,"Learn how to create an easy D3 map by converting GIS data into nice, reusable TopoJSON, turning it into a map and connecting it to your data. You can then have these maps ready for future use by just switching out a few variables. This session is good for: People who have a basic grasp of JavaScript syntax and have been exposed to the D3 library at some point. ",Copper Cove - conference level,2019-03-08,2019-03-08 11:30:00,2019-03-08 12:30:00,FALSE,FALSE,FALSE,"Emily Merwin, The Atlanta Journal-Constitution",Hands-on,NA,Advanced,JavaScript 3: Building a map in D3
4359,Journalists of color in the newsroom meetup,Grab lunch and bring a brown bag for this networking and discussion session with other journalists of color. IRE & NICAR will provide drinks and dessert. ,Cardiff,2019-03-07,2019-03-07 12:45:00,2019-03-07 14:00:00,FALSE,FALSE,FALSE,"Soo Oh, The Wall Street Journal; Disha Raychaudhuri, NJ Advance Media",Commons,NA,NA,Journalists of color in the newsroom meetup
4347,Keeping your career lit while raising humans,"Come to this NICAR Commons session to discuss and share tips on how to keep your career on course after parental leave, childcare struggles and juggling the work-family balance. ",Del Mar,2019-03-09,2019-03-09 11:30:00,2019-03-09 12:30:00,FALSE,FALSE,FALSE,"Megan Luther, InvestigateTV",Commons,NA,General interest,Keeping your career lit while raising humans
4343,Learn from my fail: Data always sucks edition,"Gather round, friends, and we'll tell some personal stories of otherwise good reporting that failed because we lost sight of a cardinal truth: Data always sucks. ",Del Mar,2019-03-09,2019-03-09 15:30:00,2019-03-09 16:30:00,FALSE,FALSE,FALSE,"Kristin Hussey, independent journalist; Matt Wynn, USA TODAY ",Commons,NA,Beginner,Learn from my fail: Data always sucks edition
4169,Lessons learned from building a database with colleagues,"Building your own database takes some effort. Doing it with a team of other people takes it up a few notches. Panelists will share best practices and some of the nitty-gritty details you need to know before you build your own database, plus the extra things you need to plan for when it’s a group effort. We’ll talk about software options, how you can have multiple people entering data at the same time, ensuring you end up with standardized data and other details you’ll be glad to know before you start your own project. ",Salon 1&2,2019-03-08,2019-03-08 11:30:00,2019-03-08 12:30:00,FALSE,FALSE,FALSE,"Todd Wallack, The Boston Globe; MaryJo Webster, The Star Tribune (moderator); Dana Amihere, KPCC",Panel,NA,Intermediate,Lessons learned from building a database with colleagues
4136,Life after FactFinder,"Love it or hate it, American FactFinder has been the go-to source for Census data since 2010. That will change in the coming months as the Census Bureau switches to its new site, data.census.gov. We’ll take you on a tour and show you some favorite tricks and secrets that we’ve discovered. We’ll also show you how to go deeper into Census data and learn the surprising ways real life affects the way it’s collected. ",Salon 1&2,2019-03-09,2019-03-09 16:45:00,2019-03-09 17:45:00,FALSE,FALSE,FALSE,"Ronald Campbell, NBC Owned Television Stations; Angel Kastanis, The Associated Press; Tyson Weister, Census",Demo,NA,General interest,Life after FactFinder
4374,Lightning Talks,"Sometimes you don't need 45 minutes to explain a useful technique or interesting resource. Join your colleagues for a session of short (5-minute) talks. Here's the 2019 lineup: 1. How to write a data story in five minutes — Youyou Zhou 2. 5 ways to write racist code (with examples) —Alex Garcia 3. How to build a massive database that no one wants you to build — Disha Raychaudhuri 4. FOIA is my API — Matt Kiefer 5. 911, What’s Your Emergency: how insider knowledge of law enforcement has been an asset — Stacy Montemayor 6. How To Use Your Data Skills To Gain Financial Independence — Sean McMinn 7. My own worst enemy: Overcoming impostor syndrome* — Kate Martin 8. How to beat a serious case of the post-project blues — Christopher Baxter 9. Blindspotting: Covering communities you’re not a part of — Emmanuel Martinez 10. Save Student Newsrooms. How you can help the next generation of journalists — Caitlin Ostroff Lightning Talks is sponsored by the Knight Foundation. ",Grand Pacific A-D,2019-03-08,2019-03-08 17:00:00,2019-03-08 18:15:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4150,Machine learning and investigative reporting,Has your editor ever asked for a couple of examples? What if you could use machine learning to find some of those examples and investigate a real phenomenon? Join reporters who have used machine learning as a tool in investigative reporting. You’ll hear about how we used machine learning to find patients whose deaths were potentially linked to medical devices; tracked fake news and identified illegal ads on Facebook; investigated potential campaign finance fraud; and did financial muckraking in the tax records of a global financial corporation. We’ll answer important questions like: What is machine learning? What kind of stories could it help with? and What do you need to take into account to get started? ,Salon D,2019-03-07,2019-03-07 15:30:00,2019-03-07 16:30:00,FALSE,FALSE,FALSE,"Meredith Broussard, New York University (moderator); Emilia Diaz Struck, International Consortium of Investigative Journalists, Jeff Ernsthausen, ProPublica ",Panel,NA,Intermediate,Machine learning and investigative reporting
4206,Making graphics and maps with R,"Learn how to visualize data in R with this introductory graphics class. From scatter plots to bar charts to box plots, we'll cover the basics of what you need to get an idea of what your data is telling you using ggplot2 and base R. We will also cover labeling, faceting, legends, and some cosmetics (changing colors and line/dot patterns, and displaying multiple plots in one window). This session is good for: R beginners who want to know how to visualize data. ",Sapphire Cove - conference level,2019-03-08,2019-03-08 14:15:00,2019-03-08 15:15:00,FALSE,FALSE,FALSE,"Mary Ryan, University of California, Irvine",Hands-on,NA,Advanced,Making graphics and maps with R
4138,Making the leap from Excel to R,"R might sound intimidating because it’s a programming language, but you might be surprised to learn that the leap from Excel to R isn’t as big as you might think, thanks to the RStudio interface and lots of simple-to-use R packages. We’ll go through the pros and cons between the two software tools and give you tips on how to make the transition as smooth as possible, should you decide to go that route. This will be for those who are comfortable in Excel but have no experience with R and would just like to get a taste of it before diving into a hands-on class. ",Salon C,2019-03-07,2019-03-07 11:30:00,2019-03-07 12:30:00,FALSE,FALSE,FALSE,"MaryJo Webster, Star Tribune ",Panel,NA,Intermediate,Making the leap from Excel to R
4164,Management: Leading the data reporting team,Managing a data team or data story presents challenges for any editor. This session takes an editor's point of view on the ins and outs of managing data journalism. Topics include helping reporters find focus for their data stories; being skeptical of data and finding potential pitfalls; verifying analyses and bulletproofing data stories and apps; using data to find human sources and characters for stories; and planning the best data workflows for your newsroom. ,Salon A&B,2019-03-09,2019-03-09 09:00:00,2019-03-09 10:00:00,FALSE,FALSE,FALSE,"Helena Bengtsson, Sveriges TV; John Kelly, USA TODAY Network; Janet Roberts, Reuters (moderator)  ",Panel,NA,Advanced,Management: Leading the data reporting team
4090,MapCamp: QGIS *pre-registered attendees only,"Skill level: Intermediate ?Learn how to uncover interesting news stories by mapping data with geographic information system (GIS) software during our intensive mini-boot camp. Experienced journalists conduct this hands-on training using the latest version of QGIS, open source-software that runs on all platforms. We will look at noteworthy stories that have used mapping and show you how to uncover stories using census and other data. You’ll learn how to display data geographically; import and query data; and geocode to merge databases with addresses into maps. In addition, we'll provide you with our detailed boot camp materials to help keep you on track long after you leave the conference. Preregistration is required and seating is limited. Laptops will be provided for the training. Workshop prerequisites: Participants should have basic knowledge in using relational database programs such as Microsoft Access, MySQL or SQLite. ",Emerald Cove - conference level,2019-03-08,2019-03-08 09:00:00,2019-03-08 17:45:00,TRUE,TRUE,FALSE,"David Herzog, IRE/NICAR; Jennifer LaFleur, Investigative Reporting Workshop",Hands-on,NA,Beginner,MapCamp: QGIS *pre-registered attendees only
4207,Mapping with R,"Learn how to create beautiful static or interactive maps and conduct geospatial analyses all within R. We'll map with sf and leaflet packages. We'll write scripts to pull data and shapefiles through packages that utilize APIs from the Census. We'll transform and analyze data and turn your exploratory map viz into maps nearly pretty enough to publish. This session is good for: People who already have some familiarity with R, mapping, Census data, and using ggplot2. ",Sapphire Cove - conference level,2019-03-08,2019-03-08 15:30:00,2019-03-08 16:30:00,FALSE,FALSE,FALSE,"Andrew Tran, The Washington Post ",Hands-on,NA,Advanced,Mapping with R
4131,Master class: Design thinking for journalists **pre-registered attendees only,"Skill level: Beginner Speakers: Angelica McKinley and Lena Groeger. Anyone can improve the design and usability of a journalistic project (from a basic story page to an interactive graphic) with a few simple fixes. Even if you have zero experience in design and concepts like "" alignment"" and ""responsiveness"" seem like technical jargon, this session is for you. We'll go through our favorite design rules of thumb, covering everything from typography to interaction to accessibility, and apply them to real-life examples in the news and beyond. We’ll also cover: Thinking like a user Designing for inclusiveness Ambiguity in design How and when to break the rules By the end of this workshop, you'll be able to recognize poor designs and identify how to fix them, and you’ll be on your way to creating your own designs with better organization, unity and clarity. Preregistration is required and seating is limited. ",Crystal Cove - conference level,2019-03-08,2019-03-08 14:15:00,2019-03-08 17:45:00,TRUE,TRUE,FALSE,"Lena Groeger, ProPublica; Angelica McKinley, AppleNews ",Master Class,NA,Beginner,Master class: Design thinking for jourmalists *pre-registered attendees only
4128,Master class: Leading the data team **pre-registered attendees only,Experienced data journalists will share practical tips on how they've led their teams and convinced higher-ups to integrate data into the newsroom. Our instructors will show how they made it into leadership and how they excelled once they got there. Topics will include: How to lead a team to create their best work Handling expectations from management Carving out a career path in leadership when you're known for your data skills Making data journalism a core principle in your newsroom Managing your time and the time of your team This class is ideal for data journalists who are looking to break into leadership and need guidance on how to get there or existing leaders who need tips on how to lead effectively. Preregistration is required and seating is limited. ,Crystal Cove - conference level,2019-03-07,2019-03-07 09:00:00,2019-03-07 12:30:00,TRUE,TRUE,FALSE,"Janet Roberts, Reuters; Troy Thibodeaux, Associated Press",Master Class,NA,Intermediate,Master class: Leading the data team *pre-registered attendees only
4132,Master class: Mastering the interview **pre-registered attendees only,"When it comes to interviewing, some reporters are naturals. ProPublica’s Ken Armstrong isn’t one of them. He’ll share the (many) mistakes he’s made and what he’s learned from them. This workshop will move from getting the interview, to conducting the interview, to capitalizing on the interview when it’s time to write. Topics will include: How — and when — to land a tough interview The power of silence The power of sincerity Interviewing people who have been hurt, and interviewing the people who hurt them How to interview someone who won’t talk to you (and yes, this can be done — sort of) We will venture, ever so briefly, into the mysterious realm of emotions (open mind, open heart). We’ll challenge some of the conventional wisdom surrounding interviewing (pure hooey, some of it). And we’ll watch outstanding interviewers at work, studying what they do — and, more important, what they don’t do. Preregistration is required and seating is limited. ",Crystal Cove - conference level,2019-03-09,2019-03-09 09:00:00,2019-03-09 12:30:00,TRUE,TRUE,FALSE,"Ken Armstrong, ProPublica ",Master Class,NA,Beginner,Master class: Interviewing *pre-registered attendees only
4129,Master class: Self-editing & bulletproofing the data **pre-registered attendees only,"Data-driven stories can overwhelm a writer juggling data and storytelling and leave even the best editors feeling out of their depth. In this half-day workshop, we’ll focus on the core data editing and bulletproofing skills every journalist should have, whether you are a hands-on data journalist or an editor supervising this work. Two data journalists, Atlanta Journal Constitution’s deputy managing editor Shawn McIntosh and Washington Post investigative reporter Kimbriell Kelly, will share lessons they have learned writing and presenting data-driven stories. You will receive tips and strategies from an editor's and reporter's point of view, including: Common data errors -- How to spot and fix them Using a data diary to track your methodology Practical strategies for bulletproofing and fact-checking your data analysis and findings Going beyond numbers -- Using data to find human sources and characters for stories Untangling the writing and avoiding reader turnoffs Managing up -- Working with an editor who doesn’t speak data Managing the numbers as deadline approaches Whether you want to get better at editing yourself or others, we’ll have tips and resources for you. No data experience is required for this workshop. Bring questions and examples as there will be plenty of time for discussion. Preregistration is required and seating is limited. ",Crystal Cove - conference level,2019-03-07,2019-03-07 14:15:00,2019-03-07 17:45:00,TRUE,TRUE,FALSE,"Kimbriell Kelly, The Washington Post; Shawn McIntosh, The Atlanta Journal Constitution",Master Class,NA,Intermediate,Master class: Self-editing & bulletproofing the data story *pre-registered attendees only
4130,Master class: Telling the data story across platforms **pre-registered attendees only,"No matter your media type, a successful data story or investigation requires the ability to connect with audiences on several platforms, including broadcast, digital and social media. But with limited time and resources, it can be challenging to develop and execute a plan that cuts across media. We’ll cover: Identifying which platforms to use to tell your story Techniques for making data and documents work across platforms Developing a project team and getting buy-in from newsroom leaders Common challenges and red-flags — dealing with marketing/promotions departments, ensuring accuracy across platforms and measuring success This session is good for reporters, editors and producers. We’ll talk about the roles each person plays in this process, and provide tips to take back to your team. Please come with a story you’re investigating to workshop as well as your laptop. Preregistration is required and seating is limited. ",Crystal Cove - conference level,2019-03-08,2019-03-08 09:00:00,2019-03-08 12:30:00,TRUE,TRUE,FALSE,"Josh Hinkle, KXAN; Lisa Pickoff-White",Master Class,NA,Beginner,Master class: Telling the data story across platforms *pre-registered attendees only
4133,Master class: Writing the data-driven narrative **pre-registered attendees only,"You’ve gathered and analyzed data, talked to human sources and now you’re ready to write. If you’re new to data-driven storytelling, this workshop is for you. Sarah Cohen is the Knight Chair in Journalism at ASU’s Walter Cronkite School of Journalism and a former editor at The New York Times and The Washington Post. T. Christian Miller is a reporter at ProPublica, where his coverage of sexual assault was recognized with a 2016 Pulitzer Prize. Together they’ll share tips and techniques for writing data-driven stories that pack an emotional punch. Topics include: Understanding narrative Reporting for story — How to gather the details and scenes that will make your numbers come to life. Focus and framing – Finding your way through all that material Communicating data – Deciding how many numbers to include and putting them in context Self-editing tips and techniques We’ll look at examples of successful stories, pulling back the curtain to see how they came together. Preregistration is required and seating is limited. ",Crystal Cove - conference level,2019-03-09,2019-03-09 14:15:00,2019-03-09 17:45:00,TRUE,TRUE,FALSE,"T. Christian Miller, ProPublica; Sarah Cohen, ASU",Master Class,NA,Intermediate,Master class: Writing the data-driven narrative *pre-registered attendees only
4110,"Mastering Google Sheets: Web scraping, running scripts and other tricks **pre-registered attendees only","Skill level: Beginner Google Sheets is more than just free spreadsheet software to organize and store data. In this hands-on session will start with pivot tables and conditional formatting but through examples, we'll also learn how to scrape data in seconds without code, automate menial tasks with macros, write custom spreadsheet formulas as well as how to send emails, geocode addresses, translate text and more – all through the power of Google Sheets. Come with a laptop and leave with the knowledge of a Google Sheets power user. Preregistration is required and seating is limited. Attendees must bring a laptop and charger (no tablets) to this training. Workshop prerequisites: You should be familiar with using spreadsheets and formulas. ",Mariner Cove - conference level,2019-03-08,2019-03-08 09:00:00,2019-03-08 12:30:00,TRUE,TRUE,FALSE,"Frank Bi, SB Nation",Hands-on,NA,Beginner,"Mastering Google Sheets: Web scraping, running scripts and other tricks *pre-registered attendees only"
4353,Media lawyers brown bag,"**Moderated by Maggie Mulvihill, Boston University During the media lawyers brown bag, between 12:45 and 1:45 p.m. on Friday, March 8, bring your lunch and your questions for a personal discussion with a panel of media lawyers and FOIA-savvy speakers. IRE & NICAR will provide drinks and dessert. ",Cardiff,2019-03-08,2019-03-08 12:45:00,2019-03-08 13:45:00,FALSE,FALSE,FALSE,"Maggie Mulvihill, Boston University (moderator); Katie Townsend, Reporters Committee for Freedom of the Press; Tina Salvato & Matthew Halgren, Sheppard Mullin; Adam Marshall, Reporters Committee for Freedom of the Press ",Brownbag,NA,General interest,Media lawyers brown bag
4373,Mentoring Breakfast (Sponsored by Donald W. Reynolds Journalism Institute) **invitation-only event, NA ,Baycliff,2019-03-08,2019-03-08 07:30:00,2019-03-08 08:45:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4259,MySQL,"Data often comes in large or relational tables that require a good database manager beyond what Excel can offer. MySQL is a free powerful and popular open-source tool and with it, you can transform and analyze almost any data set. In this class, we will introduce you to MySQL and how it works. This session is good for: People with some experience working with data in columns and rows and who are familiar with SQL. ",Diamond Cove - conference level,2019-03-08,2019-03-08 14:15:00,2019-03-08 15:15:00,FALSE,FALSE,FALSE,"Jack Gillum, ProPublica ",Hands-on,NA,Intermediate,MySQL
4362,NICAR-L improvement project,"Help make the NICAR-L archives more user-friendly by creating ways to identify and surface useful posts and threads. We'll discuss possible new ways to access the archives, a basic app to make things like up-voting and categorization possible and an initial roadmap. During this session, we will gather ideas and create a plan that we'll continue working on after the conference. ",Del Mar,2019-03-07,2019-03-07 16:45:00,2019-03-07 17:45:00,FALSE,FALSE,FALSE,"Derek Willis, ProPublica",Commons,NA,NA,NICAR-L improvement project
4355,No code required: Create compelling interactive data visualizations with Microsoft Power BI,"Join Microsoft's Modern Journalism Team for a hands-on workshop where you'll learn to use Microsoft’s free Power BI software and cloud service (Excel’s data visualization cousin) to quickly create and publish engaging interactives that uncover the story hidden in the data. The session will also show how to style your interactive for your publication or station. You’ll learn to: Connect a data set Clean up the data Drag-and-drop existing data visualization options onto the canvas Customize colors and fonts to create a style-consistent visualization Publish the visualization to your website or big screen for in-studio use …all through powerful, menu-driven software that readily connects to numerous data sources. This session is good for: Anyone, including data beginners. ",Emerald Cove - conference level,2019-03-09,2019-03-09 11:30:00,2019-03-09 12:30:00,FALSE,FALSE,FALSE,"Cathleen Crowley, Albany Times Union; Vera Chan & Lukasz Pawlowski, Microsoft",Hands-on,NA,Intermediate,No code required: Create compelling interactive data visualizations with Microsoft Power BI
4308,Observable notebooks: Your interactive data journal,"In this gentle introduction, we'll show you how to analyze and visualize data in an Observable notebook, whip up a series of rough prototypes, and export the bones to finish as a news graphic. There's nothing to install, no way to get yourself into a bad state with reactive cells, and no problem loading almost any JavaScript library you can think of. We’ll finish by walking through a series of published Washington Post pieces that started their life as Observable notebooks. ",Salon C,2019-03-09,2019-03-09 11:30:00,2019-03-09 12:30:00,FALSE,FALSE,FALSE,"Jeremy Ashkenas, ObservableHQ; Aaron Williams, The Washington Post",Demo,NA,Advanced,Observable notebooks: Your interactive data journal
4348,"One map, no code: The power of Mapbox Studio","Think you need code to make a highly customized data-driven map? We’re here to show you that you don’t. In this session, we’re going to make a choropleth map and show you how to fine-tune the smallest details with Mapbox Studio. **You must bring a laptop to participate in this class. You will also need Mapbox and GitHub accounts. This session is good for: All skill levels. No JavaScript knowledge required, but basic computer literacy is necessary. ",Mariner Cove - conference level,2019-03-09,2019-03-09 14:15:00,2019-03-09 15:15:00,FALSE,FALSE,FALSE,"Lo Benichou, Mapbox; Casey Miller, Los Angeles Times ",Hands-on,NA,Intermediate,"One map, no code: The power of Mapbox Studio"
4170,One-size-doesn't-fit-all: How to make multilingual DDJ work,"Producing a multilingual data journalism project involves more than just translating your story. In this session we'll demonstrate how the BBC, Deutsche Welle and Al Jazeera work with international journalists, developers and designers to develop multilingual data-driven stories that address the needs of local audiences. From carefully planning your project, sourcing hard-to-get data, designing around your audience’s expectations and deploying a sustainable project, this session will cover it all. ",Salon C,2019-03-10,2019-03-10 10:15:00,2019-03-10 11:15:00,FALSE,FALSE,FALSE,"Ana Lucia Gonzalez Paz, BBC World Service (moderator); Gianna Grün, Deutsche Welle; Mohammed Haddad, Al Jazeera English",Panel,NA,General interest,One-size-doesn't-fit-all: How to make multilingual DDJ work
4310,OpenElections hackathon,"Come join the OpenElections team to help with standardizing 2018 primary and general election results and rebuilding the openelections.net site. No programming skills required, and we’re always interested in finding ways to make it easier for journalists to use our data. ",Salon D,2019-03-10,2019-03-10 09:00:00,2019-03-10 12:30:00,FALSE,FALSE,FALSE,"Derek Willis, ProPublica",Demo,NA,NA,OpenElections hackathon
4282,PDF 1: Using free online tools,This class will cover basic approaches for getting text out of PDF documents using powerful and freely available tools. Participants will be introduced to basic concepts and walked through tackling common challenges encountered with tricky PDF documents. This session is good for: People who are unfamiliar with PDF-to-text tools or would like to learn how these tools can be used for extracting difficult text from images embedded in a PDF document. ,Mariner Cove - conference level,2019-03-07,2019-03-07 09:00:00,2019-03-07 10:00:00,FALSE,FALSE,FALSE,"Leah Becerra, The Kansas City Star",Hands-on,NA,NA,PDF 1: Using free online tools
4225,PDF 1: Using free online tools (repeat),This class will cover basic approaches for getting text out of PDF documents using powerful and freely available tools. Participants will be introduced to basic concepts and walked through tackling common challenges encountered with tricky PDF documents. This session is good for: People who are unfamiliar with PDF-to-text tools or would like to learn how these tools can be used for extracting difficult text from images embedded in a PDF document. ,Salon 5,2019-03-08,2019-03-08 14:15:00,2019-03-08 15:15:00,FALSE,FALSE,FALSE,"Caitlin Ostroff, McClatchy",Hands-on,NA,Beginner,PDF 1: Using free online tools (repeat)
4226,PDF 2: Using OCR to extract data from PDFs,This class will cover basic approaches for getting text out of PDF documents using powerful and freely available tools. Participants will be introduced to basic concepts and walk through tackling common challenges encountered with tricky PDF documents. This session is good for: People who are unfamiliar with the PDF-to-text tools or would like to learn how optical character recognition (OCR) tools can be used for extracting difficult text from images embedded in PDF document. ,Salon 5,2019-03-08,2019-03-08 15:30:00,2019-03-08 16:30:00,FALSE,FALSE,FALSE,"Chad Day, Associated Press ",Hands-on,NA,Intermediate,PDF 2: Using OCR to extract data from PDFs
4227,PDF 3: Batch pdf processing,"This class will cover advanced tools for working with PDF, particularly the Python library pdfplumber. Learn how you can use programming skills to unlock information from PDF files that tools like Tabula or CometDocs just won't deal with. This session is good for: People who are familiar with Python notebooks, or if you've taken the first two PDF classes in the track. ",Salon 5,2019-03-08,2019-03-08 16:45:00,2019-03-08 17:45:00,FALSE,FALSE,FALSE,"Dan Nguyen, independent journalist",Hands-on,NA,Advanced,PDF 3: Batch pdf processing
4375,Philip Meyer Award Presentation,"The presentation of the 2018 Philip Meyer Journalism Awards will take place on Friday at the 2019 CAR Conference in Newport Beach. The awards recognize the best uses of social research methods in journalism and are named in honor of Philip Meyer, author of “Precision Journalism” and retired Knight Chair in Journalism and UNC School of Journalism and Mass Communications. Three awards are given annually — a first, second and third place — to recognize the best work using techniques that are part of precision journalism, computer-assisted reporting and social science research. The awards are: $500 for first, $300 for second, and $200 for third. ",Grand Pacific A-D,2019-03-08,2019-03-08 18:15:00,2019-03-08 18:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4376,Philip Meyer Journalism Awards Reception (Co-sponsored by Reporters Committee for Freedom of the Press and IRE),Join fellow CAR attendees and award winners at a reception with light appetizers and a cash bar immediately following the awards presentation beginning at 6:30 p.m. ,Rose Garden & Pool,2019-03-08,2019-03-08 18:30:00,2019-03-08 19:30:00,FALSE,FALSE,FALSE,NA,General,NA,NA,NA
4258,PostgreSQL,"This session will introduce you to PostgreSQL, a free, open source relational database system similar to MySQL and Microsoft SQL Server. We’ll cover the PostgreSQL ecosystem, from the database itself to management tools such as pgAdmin and psql. We’ll also dig into some of PostgreSQL’s unique and super-handy features, including the PostGIS spatial database extension, full-text search, and statistical functions. This session is good for: People who have some database experience, but beginners are welcome too! ",Sapphire Cove - conference level,2019-03-07,2019-03-07 10:15:00,2019-03-07 11:15:00,FALSE,FALSE,FALSE,"Anthony DeBarros, The Wall Street Journal ",Hands-on,NA,Advanced,PostgreSQL
